id,orden,palabra,valoracion,estimulo
-MMCEB6Cs23tAF9gRaT6,3,base_dato,7,Big data
-MMCEB6Cs23tAF9gRaT6,4,volumir,6,Big data
-MMCEB6Cs23tAF9gRaT6,5,insight,6,Big data
-MMDbwLyHiqYw7KMtGDW,1,amigo,10,Big data
-MMDbwLyHiqYw7KMtGDW,2,familia,10,Big data
-MMDbwLyHiqYw7KMtGDW,3,vecino,10,Big data
-MMDbwLyHiqYw7KMtGDW,4,amor,10,Big data
-MMDbwLyHiqYw7KMtGDW,5,deporte,10,Big data
-MME3kIEABvjGHIETyez,1,robot,3,Inteligencia artificial
-MME3kIEABvjGHIETyez,2,pelicula,6,Inteligencia artificial
-MME3kIEABvjGHIETyez,3,futuro,3,Inteligencia artificial
-MME3kIEABvjGHIETyez,4,plateado,7,Inteligencia artificial
-MME3kIEABvjGHIETyez,5,metalico,6,Inteligencia artificial
-MNUEENLcQ_awqZFC8rV,1,manipulacion,10,Inteligencia artificial
-MNUEENLcQ_awqZFC8rV,2,deshumanizacion,10,Inteligencia artificial
-MNUEENLcQ_awqZFC8rV,3,control,10,Inteligencia artificial
-MNUEENLcQ_awqZFC8rV,4,engano,10,Inteligencia artificial
-MNUEENLcQ_awqZFC8rV,5,desamor,10,Inteligencia artificial
-MNUEENLcQ_awqZFC8rV,6,nom,10,Inteligencia artificial
-MO400KVthenDRhPgXKp,1,manipulacion,0,Big data
-MO400KVthenDRhPgXKp,2,negocio,0,Big data
-MO400KVthenDRhPgXKp,3,capitalismo,0,Big data
-MO400KVthenDRhPgXKp,4,fraudulento,0,Big data
-MO400KVthenDRhPgXKp,5,mentira,0,Big data
-MO44uJ7Wrqe4QAlSNUm,1,robot,9,Inteligencia artificial
-MO44uJ7Wrqe4QAlSNUm,2,internet_el_cosa,9,Inteligencia artificial
-MO44uJ7Wrqe4QAlSNUm,3,artefacto_inteligente,9,Inteligencia artificial
-MO44uJ7Wrqe4QAlSNUm,4,dron,9,Inteligencia artificial
-MO44uJ7Wrqe4QAlSNUm,5,simulador,9,Inteligencia artificial
-MO45KPcOZowG1uKAUMA,1,universal,9,Inteligencia artificial
-MO45KPcOZowG1uKAUMA,2,superior,5,Inteligencia artificial
-MO45KPcOZowG1uKAUMA,3,incomprensible,2,Inteligencia artificial
-MO45KPcOZowG1uKAUMA,4,raro,2,Inteligencia artificial
-MO45KPcOZowG1uKAUMA,5,extremo,6,Inteligencia artificial
-MO4BCVbTt84raAy3Qcs,1,inteligencia,10,Inteligencia artificial
-MO4BCVbTt84raAy3Qcs,2,optimizar,9,Inteligencia artificial
-MO4BCVbTt84raAy3Qcs,3,velocidad,9,Inteligencia artificial
-MO4BCVbTt84raAy3Qcs,4,deduccion,8,Inteligencia artificial
-MO4BCVbTt84raAy3Qcs,5,ingenio,5,Inteligencia artificial
-MO4YBQ3eH4gNQdBzobR,1,futuro,10,Big data
-MO4YBQ3eH4gNQdBzobR,2,conocimiento,10,Big data
-MO4YBQ3eH4gNQdBzobR,3,ciencia,10,Big data
-MO4YBQ3eH4gNQdBzobR,4,apertura,10,Big data
-MO4YBQ3eH4gNQdBzobR,5,creatividad,10,Big data
-MO4jK-s_-051I7hC8cx,1,grafico,10,Big data
-MO4jK-s_-051I7hC8cx,2,funcion,10,Big data
-MO4jK-s_-051I7hC8cx,3,matematico,10,Big data
-MO4jK-s_-051I7hC8cx,4,masivo,10,Big data
-MO4jK-s_-051I7hC8cx,5,cuantitativo,10,Big data
-MO50TVHcm_tZjzBvbj-,1,infierno,0,Inteligencia artificial
-MO50TVHcm_tZjzBvbj-,2,sueno_imposible,1,Inteligencia artificial
-MO50TVHcm_tZjzBvbj-,3,transhumanismo,0,Inteligencia artificial
-MO50TVHcm_tZjzBvbj-,4,cerrazon,1,Inteligencia artificial
-MO50TVHcm_tZjzBvbj-,5,contaminacion,1,Inteligencia artificial
-MO50TVHcm_tZjzBvbj-,6,evitable_cualquiera_caso,1,Inteligencia artificial
-MO6D6_ijowDF31o8qqE,1,machine_learning,7,Big data
-MO6D6_ijowDF31o8qqE,2,base_dato,9,Big data
-MO6D6_ijowDF31o8qqE,3,programacion,8,Big data
-MO6D6_ijowDF31o8qqE,4,tecnologia,8,Big data
-MO6D6_ijowDF31o8qqE,5,datar_sciencer,10,Big data
-MO7WBQZMCJiGkty2kSp,1,breve,5,Big data
-MO7WBQZMCJiGkty2kSp,2,parco,3,Big data
-MO7WBQZMCJiGkty2kSp,4,dudoso,2,Big data
-MO7WBQZMCJiGkty2kSp,5,peligroso,3,Big data
-MO7ltqjRlPbC6HIssjp,1,importante,9,Big data
-MO7ltqjRlPbC6HIssjp,2,infaltable,9,Big data
-MO7ltqjRlPbC6HIssjp,3,imprescindible,9,Big data
-MO7ltqjRlPbC6HIssjp,4,valioso,9,Big data
-MO7ltqjRlPbC6HIssjp,5,respetable,9,Big data
-MO7qjKMN7eFXgn7orgV,1,informacion,10,Big data
-MO7qjKMN7eFXgn7orgV,2,velocidad,10,Big data
-MO7qjKMN7eFXgn7orgV,3,archivo,10,Big data
-MO7qjKMN7eFXgn7orgV,4,comunicacion,10,Big data
-MO7qjKMN7eFXgn7orgV,5,enlace,10,Big data
-MO84LCOOy-36W6ija_B,1,control,3,Inteligencia artificial
-MO84LCOOy-36W6ija_B,2,patr,7,Inteligencia artificial
-MO84LCOOy-36W6ija_B,3,metodologia,8,Inteligencia artificial
-MO84LCOOy-36W6ija_B,4,nomenclatura,8,Inteligencia artificial
-MO84LCOOy-36W6ija_B,5,permanencia,3,Inteligencia artificial
-MO8QTOjcb08SIK8g7fx,1,automatizacion_el_industria,2,Inteligencia artificial
-MO8QTOjcb08SIK8g7fx,2,transhumanismo,0,Inteligencia artificial
-MO8QTOjcb08SIK8g7fx,3,control,0,Inteligencia artificial
-MO8QTOjcb08SIK8g7fx,4,desempleo,0,Inteligencia artificial
-MO8QTOjcb08SIK8g7fx,5,concentracion,0,Inteligencia artificial
-MOAxyBAuPqM0VyZAqKM,1,automatizacion_tarea,8,Inteligencia artificial
-MOAxyBAuPqM0VyZAqKM,2,cambio_el_trabajo,5,Inteligencia artificial
-MOAxyBAuPqM0VyZAqKM,3,mejorar_calidad,9,Inteligencia artificial
-MOAxyBAuPqM0VyZAqKM,4,aumento_el_control,3,Inteligencia artificial
-MOAxyBAuPqM0VyZAqKM,5,perdida_el_privacidad,3,Inteligencia artificial
-MOBPk_BX3Ws5dVzyWWn,1,evolucion,10,Inteligencia artificial
-MOBPk_BX3Ws5dVzyWWn,2,condicion_humano,8,Inteligencia artificial
-MOBPk_BX3Ws5dVzyWWn,3,demanda_epocal,8,Inteligencia artificial
-MOBPk_BX3Ws5dVzyWWn,4,reconfiguracion_cognitivo,10,Inteligencia artificial
-MOBPk_BX3Ws5dVzyWWn,5,nuevo_socialidad,7,Inteligencia artificial
-MOCEZNXV-DoYjWASg-S,1,rapidez,10,Inteligencia artificial
-MOCEZNXV-DoYjWASg-S,2,toma_decision,10,Inteligencia artificial
-MOCEZNXV-DoYjWASg-S,3,interrelacion_dato,10,Inteligencia artificial
-MOCEZNXV-DoYjWASg-S,4,mejora_el_calidad_vida,10,Inteligencia artificial
-MOCEZNXV-DoYjWASg-S,5,reemplazo_mano_obra,10,Inteligencia artificial
-MOCKpw1sMrvqTcBTPPN,1,dato,3,Big data
-MOCKpw1sMrvqTcBTPPN,2,mucho,2,Big data
-MOCKpw1sMrvqTcBTPPN,3,informatica,5,Big data
-MOCKpw1sMrvqTcBTPPN,4,ser_digital,5,Big data
-MOCKpw1sMrvqTcBTPPN,5,manipulacion,2,Big data
-MODbnI-5VUOlIsPhFVK,1,estadistico,10,Big data
-MODbnI-5VUOlIsPhFVK,2,red_social,3,Big data
-MODbnI-5VUOlIsPhFVK,3,mercado,5,Big data
-MODbnI-5VUOlIsPhFVK,4,sectorizacion,5,Big data
-MODbnI-5VUOlIsPhFVK,5,pato_donnald,5,Big data
-MOEaPDOe2Wi94EYyA9c,1,maquina,6,Inteligencia artificial
-MOEaPDOe2Wi94EYyA9c,2,automatizacion,5,Inteligencia artificial
-MOEaPDOe2Wi94EYyA9c,3,reemplazo,4,Inteligencia artificial
-MOEaPDOe2Wi94EYyA9c,4,numero,7,Inteligencia artificial
-MOEaPDOe2Wi94EYyA9c,5,facilidad,5,Inteligencia artificial
-MOFNcNwtvqZoUYI3rtg,1,integracion,0,Big data
-MOFNcNwtvqZoUYI3rtg,2,confluencia,0,Big data
-MOFNcNwtvqZoUYI3rtg,3,tecnologia,0,Big data
-MOFNcNwtvqZoUYI3rtg,4,valor,0,Big data
-MOFNcNwtvqZoUYI3rtg,5,informacion,0,Big data
-MOHGLVU4javceRkhAEB,1,complejidad,5,NA
-MOHGLVU4javceRkhAEB,2,entramado,7,NA
-MOHGLVU4javceRkhAEB,3,modelado,8,NA
-MOHGLVU4javceRkhAEB,4,asbtraccion,7,NA
-MOHGLVU4javceRkhAEB,5,realidad,8,NA
-MOHHBTx268AKZ_vK8K1,1,robot,0,NA
-MOHHBTx268AKZ_vK8K1,2,homogeneizar_poblacion,0,NA
-MOHHBTx268AKZ_vK8K1,3,desnaturalizar_el_mundo,0,NA
-MOHHBTx268AKZ_vK8K1,4,urbanizacion_obligatorio,0,NA
-MOHHBTx268AKZ_vK8K1,5,perder_el_espiritu,0,NA
-MOI5QN5ClfIvLo9bBdB,1,gran,10,Big data
-MOI5QN5ClfIvLo9bBdB,2,conocimiento,10,Big data
-MOI5QN5ClfIvLo9bBdB,3,dato,10,Big data
-MOI5QN5ClfIvLo9bBdB,4,conexion,10,Big data
-MOI5QN5ClfIvLo9bBdB,5,democratizacion,10,Big data
-MOI_T_wGnPwAbuTr_Fc,1,tecnologia,8,Inteligencia artificial
-MOI_T_wGnPwAbuTr_Fc,2,robotico,8,Inteligencia artificial
-MOI_T_wGnPwAbuTr_Fc,3,informatica,8,Inteligencia artificial
-MOI_T_wGnPwAbuTr_Fc,4,control,2,Inteligencia artificial
-MOI_T_wGnPwAbuTr_Fc,5,vigilancia,2,Inteligencia artificial
-MOJA5-IyI0Cq2Yvnoeg,1,robot,10,Inteligencia artificial
-MOJA5-IyI0Cq2Yvnoeg,2,computadora,8,Inteligencia artificial
-MOJA5-IyI0Cq2Yvnoeg,3,reconocimiento_facial,7,Inteligencia artificial
-MOJA5-IyI0Cq2Yvnoeg,4,camara_seguridad,9,Inteligencia artificial
-MOJA5-IyI0Cq2Yvnoeg,5,herramienta_edicion_digital,10,Inteligencia artificial
-MOLvQ6Rf_0nzH1A5MKR,1,futuro,5,Inteligencia artificial
-MOLvQ6Rf_0nzH1A5MKR,2,desempleo,1,Inteligencia artificial
-MOLvQ6Rf_0nzH1A5MKR,3,individualismo,1,Inteligencia artificial
-MOLvQ6Rf_0nzH1A5MKR,4,aldea_global,2,Inteligencia artificial
-MOLvQ6Rf_0nzH1A5MKR,5,control,2,Inteligencia artificial
-MOMbebly0EmxgxFiqac,1,avance,8,Inteligencia artificial
-MOMbebly0EmxgxFiqac,2,ingenio,8,Inteligencia artificial
-MOMbebly0EmxgxFiqac,3,mejor,8,Inteligencia artificial
-MOMbebly0EmxgxFiqac,4,conocimiento,9,Inteligencia artificial
-MOMbebly0EmxgxFiqac,5,ayuda,9,Inteligencia artificial
-MONEbzA-Jlym0UvY54j,1,robot,0,Inteligencia artificial
-MONEbzA-Jlym0UvY54j,2,computadora,0,Inteligencia artificial
-MONEbzA-Jlym0UvY54j,3,satelite,0,Inteligencia artificial
-MONEbzA-Jlym0UvY54j,4,maquina,0,Inteligencia artificial
-MONEbzA-Jlym0UvY54j,5,energia_solar,0,Inteligencia artificial
-MONQ0F5dkFkOm8rP-yC,1,futuro,10,Inteligencia artificial
-MONQ0F5dkFkOm8rP-yC,2,mejorar,10,Inteligencia artificial
-MONQ0F5dkFkOm8rP-yC,3,interesante,10,Inteligencia artificial
-MONQ0F5dkFkOm8rP-yC,4,descubrimiento,10,Inteligencia artificial
-MONQ0F5dkFkOm8rP-yC,5,ayuda,10,Inteligencia artificial
-MONwkLMxD4lF2rZfmfN,1,programacion,10,Inteligencia artificial
-MONwkLMxD4lF2rZfmfN,2,sistema_operativo,10,Inteligencia artificial
-MONwkLMxD4lF2rZfmfN,3,nano_chip,10,Inteligencia artificial
-MONwkLMxD4lF2rZfmfN,4,realidad_virtual,5,Inteligencia artificial
-MONwkLMxD4lF2rZfmfN,5,robotico,5,Inteligencia artificial
-MOPRrWwutkkwga4-ICU,1,control,3,Big data
-MOPRrWwutkkwga4-ICU,2,almacenamiento_dato,2,Big data
-MOPRrWwutkkwga4-ICU,3,deshumanizacion,2,Big data
-MOPRrWwutkkwga4-ICU,4,mercadotecnia,2,Big data
-MOPRrWwutkkwga4-ICU,5,analisis_global,2,Big data
-MOQ7IBHLrbgCW4vzd75,1,grande_cantidad_dato,10,Big data
-MOQ7IBHLrbgCW4vzd75,2,dato_estructurado_y_no_estructurado,10,Big data
-MOQ7IBHLrbgCW4vzd75,3,el_4_v,10,Big data
-MOQ7IBHLrbgCW4vzd75,4,predizar,10,Big data
-MOQ7IBHLrbgCW4vzd75,5,brinda_informacion_ltomar,10,Big data
-MOQb5jH5h7g_RjWllOL,1,gran_hermano,0,Big data
-MOQb5jH5h7g_RjWllOL,2,marketing,0,Big data
-MOQb5jH5h7g_RjWllOL,3,gestionar,10,Big data
-MOQb5jH5h7g_RjWllOL,4,desigualdad,0,Big data
-MOQb5jH5h7g_RjWllOL,5,financiarizacion,0,Big data
-MOT9rUexFQzWK9vd9JT,1,gran_hermano,0,Big data
-MOT9rUexFQzWK9vd9JT,2,manipulacion,0,Big data
-MOT9rUexFQzWK9vd9JT,3,falta_privacidad,0,Big data
-MOT9rUexFQzWK9vd9JT,4,control,0,Big data
-MOT9rUexFQzWK9vd9JT,5,prediccion,5,Big data
-MOUie1lS4spfUxXwR06,1,robot,3,Inteligencia artificial
-MOUie1lS4spfUxXwR06,2,computadora,0,Inteligencia artificial
-MOUie1lS4spfUxXwR06,3,internet,7,Inteligencia artificial
-MOUie1lS4spfUxXwR06,4,nanobot,8,Inteligencia artificial
-MOUie1lS4spfUxXwR06,5,biotecnologia,6,Inteligencia artificial
-MOV9pskfCm-iDmC3hc4,1,tecnologia,10,Inteligencia artificial
-MOV9pskfCm-iDmC3hc4,2,avances,10,Inteligencia artificial
-MOV9pskfCm-iDmC3hc4,3,progreso,10,Inteligencia artificial
-MOV9pskfCm-iDmC3hc4,4,nuevo_conocimiento,10,Inteligencia artificial
-MOV9pskfCm-iDmC3hc4,5,maquina,3,Inteligencia artificial
-MOWW1PozslL7zQ3Uu5m,1,robotico,10,Inteligencia artificial
-MOWW1PozslL7zQ3Uu5m,2,desempleo,0,Inteligencia artificial
-MOWW1PozslL7zQ3Uu5m,3,ciencia,5,Inteligencia artificial
-MOWW1PozslL7zQ3Uu5m,4,contaminacion,0,Inteligencia artificial
-MOWW1PozslL7zQ3Uu5m,5,tecnologia,10,Inteligencia artificial
-MOX6OY28FHFxWiMn_hN,1,grande,10,Big data
-MOX6OY28FHFxWiMn_hN,2,dato,10,Big data
-MOX6OY28FHFxWiMn_hN,3,informacion,10,Big data
-MOX6OY28FHFxWiMn_hN,4,poco,1,Big data
-MOX6OY28FHFxWiMn_hN,5,util,10,Big data
-MOXQxsRq-1pFi7ICFDx,1,grande,5,Big data
-MOXQxsRq-1pFi7ICFDx,2,informacion,5,Big data
-MOXQxsRq-1pFi7ICFDx,3,enigmar,5,Big data
-MOXQxsRq-1pFi7ICFDx,4,ingles,5,Big data
-MOXQxsRq-1pFi7ICFDx,5,informatica,5,Big data
-MOXhP4FlGqK77DBvz40,1,software,6,Inteligencia artificial
-MOXhP4FlGqK77DBvz40,2,tecnologia,6,Inteligencia artificial
-MOXhP4FlGqK77DBvz40,3,maquina,2,Inteligencia artificial
-MOXhP4FlGqK77DBvz40,4,dato,4,Inteligencia artificial
-MOXhP4FlGqK77DBvz40,5,diseno,1,Inteligencia artificial
-MOYSg15dAwtcKT9jwb-,1,control,10,Inteligencia artificial
-MOYSg15dAwtcKT9jwb-,2,dato,10,Inteligencia artificial
-MOYSg15dAwtcKT9jwb-,3,conocimiento,10,Inteligencia artificial
-MOYSg15dAwtcKT9jwb-,4,razonamiento,5,Inteligencia artificial
-MOYSg15dAwtcKT9jwb-,5,decision,5,Inteligencia artificial
-MOYj-2u1KzgK1Q7WLfR,1,analisis_grande_maso_dato,10,Big data
-MOYj-2u1KzgK1Q7WLfR,2,necesario_el_progreso,10,Big data
-MOYj-2u1KzgK1Q7WLfR,3,escase_cientifico_dato,3,Big data
-MOYj-2u1KzgK1Q7WLfR,4,fundamental_el_desarrollo_uno_region_pais,10,Big data
-MOYj-2u1KzgK1Q7WLfR,5,fundamental_el_aplicacion_el_ia_el_educacion,10,Big data
-MO_9xneLt__gTFU_46U,1,avances,10,Inteligencia artificial
-MO_9xneLt__gTFU_46U,2,innovacion,9,Inteligencia artificial
-MO_9xneLt__gTFU_46U,3,desarrollo,8,Inteligencia artificial
-MO_9xneLt__gTFU_46U,4,desigualdad,1,Inteligencia artificial
-MO_9xneLt__gTFU_46U,5,precarizacion_laboral,0,Inteligencia artificial
-MOaYEM7_lQ7HbGHOdC_,1,dato_personal,2,Big data
-MOaYEM7_lQ7HbGHOdC_,2,informacion_confidencial,0,Big data
-MOaYEM7_lQ7HbGHOdC_,3,estadistico,7,Big data
-MOaYEM7_lQ7HbGHOdC_,4,informacion_ciudadano,7,Big data
-MOaYEM7_lQ7HbGHOdC_,5,dato_abierto,8,Big data
-MObWOh6k39tV0W8DxWe,1,dato,3,Big data
-MObWOh6k39tV0W8DxWe,2,grande,6,Big data
-MObWOh6k39tV0W8DxWe,3,control,7,Big data
-MObWOh6k39tV0W8DxWe,4,estadistico,5,Big data
-MObWOh6k39tV0W8DxWe,5,cuidado,5,Big data
-MOc5qB5gZ187A94FzCQ,1,inconmensurable,10,Big data
-MOc5qB5gZ187A94FzCQ,2,responsabilidad,10,Big data
-MOc5qB5gZ187A94FzCQ,3,riesgoso,0,Big data
-MOc5qB5gZ187A94FzCQ,4,conocimiento,10,Big data
-MOc5qB5gZ187A94FzCQ,5,conexion,10,Big data
-MOcnYyAE-bzFE0uby1r,1,abundancia_informacion,8,Big data
-MOcnYyAE-bzFE0uby1r,2,poco_privacidad,2,Big data
-MOcnYyAE-bzFE0uby1r,3,desconfianzar,2,Big data
-MOcnYyAE-bzFE0uby1r,4,temor,2,Big data
-MOcnYyAE-bzFE0uby1r,5,regla_poco_claro,2,Big data
-MOd4tdpZfpdFSlywxdQ,1,tecnologia,10,Inteligencia artificial
-MOd4tdpZfpdFSlywxdQ,2,futuro,10,Inteligencia artificial
-MOd4tdpZfpdFSlywxdQ,3,novedoso,10,Inteligencia artificial
-MOd4tdpZfpdFSlywxdQ,4,avance,10,Inteligencia artificial
-MOd4tdpZfpdFSlywxdQ,5,creatividad,10,Inteligencia artificial
-MOfWTrBF6boTpmNPSv5,1,algoritmo,10,Inteligencia artificial
-MOfWTrBF6boTpmNPSv5,2,dato,10,Inteligencia artificial
-MOfWTrBF6boTpmNPSv5,3,informacion,10,Inteligencia artificial
-MOfWTrBF6boTpmNPSv5,4,capacidad,10,Inteligencia artificial
-MOfWTrBF6boTpmNPSv5,5,maquina,10,Inteligencia artificial
-MOgqe6EI9T4o52g0oXQ,1,maquina,7,Inteligencia artificial
-MOgqe6EI9T4o52g0oXQ,2,robot,8,Inteligencia artificial
-MOgqe6EI9T4o52g0oXQ,3,big_datar,7,Inteligencia artificial
-MOgqe6EI9T4o52g0oXQ,4,tecnologia,8,Inteligencia artificial
-MOgqe6EI9T4o52g0oXQ,5,computadora,8,Inteligencia artificial
-MOhMYZ-m8Uf7ky4MVlJ,1,robot,8,Inteligencia artificial
-MOhMYZ-m8Uf7ky4MVlJ,2,dato,5,Inteligencia artificial
-MOhMYZ-m8Uf7ky4MVlJ,3,red,5,Inteligencia artificial
-MOhMYZ-m8Uf7ky4MVlJ,4,aprendizaje_automatico,9,Inteligencia artificial
-MOhMYZ-m8Uf7ky4MVlJ,5,modelo,7,Inteligencia artificial
-MOhgrxV2uFhk1tzR7dH,1,dato,5,Big data
-MOhgrxV2uFhk1tzR7dH,2,cantidad,5,Big data
-MOhgrxV2uFhk1tzR7dH,3,investigacion,5,Big data
-MOhgrxV2uFhk1tzR7dH,4,grande,5,Big data
-MOhgrxV2uFhk1tzR7dH,5,informacion,5,Big data
-MOic79KVG1CC3Ibn8Ss,1,rapidez,10,Inteligencia artificial
-MOic79KVG1CC3Ibn8Ss,2,comodidad,10,Inteligencia artificial
-MOic79KVG1CC3Ibn8Ss,3,practicidad,10,Inteligencia artificial
-MOic79KVG1CC3Ibn8Ss,4,internet_el_cosa,10,Inteligencia artificial
-MOic79KVG1CC3Ibn8Ss,5,conexion,10,Inteligencia artificial
-MOmSnMKNiXPGsOaXE4v,1,gran_base_dato,8,Big data
-MOmSnMKNiXPGsOaXE4v,2,demasiado_dato_el_ref,5,Big data
-MOmSnMKNiXPGsOaXE4v,3,descontrol_controlar,3,Big data
-MOmSnMKNiXPGsOaXE4v,4,todo_estar_el_web,5,Big data
-MOmSnMKNiXPGsOaXE4v,5,mucho_control_el_contenido,5,Big data
-MOpTDtC6o4nieaHi9dn,1,analisis,8,Big data
-MOpTDtC6o4nieaHi9dn,2,manipulacion_persona,2,Big data
-MOpTDtC6o4nieaHi9dn,3,centralizacion_dato,2,Big data
-MOpTDtC6o4nieaHi9dn,4,inteligencia_artificial,8,Big data
-MOpTDtC6o4nieaHi9dn,5,manipulacion_voluntad,1,Big data
-MOpjelbj0HdoS5xs_Iy,1,conocimiento,8,Big data
-MOpjelbj0HdoS5xs_Iy,2,ahorro_tiempo,9,Big data
-MOpjelbj0HdoS5xs_Iy,3,maximizar,8,Big data
-MOpjelbj0HdoS5xs_Iy,4,ahorro,7,Big data
-MOpjelbj0HdoS5xs_Iy,5,inteligencia,5,Big data
-MOpsxdwhjYJv26Z-LMR,1,robot,2,Inteligencia artificial
-MOpsxdwhjYJv26Z-LMR,2,computadora,10,Inteligencia artificial
-MOpsxdwhjYJv26Z-LMR,3,internet,10,Inteligencia artificial
-MOpsxdwhjYJv26Z-LMR,4,celular,10,Inteligencia artificial
-MOpsxdwhjYJv26Z-LMR,5,pantalla,5,Inteligencia artificial
-MOqIiV_TUfUz5jx7IEu,1,hiperconexion,5,Big data
-MOqIiV_TUfUz5jx7IEu,2,virtualizacion,5,Big data
-MOqIiV_TUfUz5jx7IEu,3,modelo_mental,5,Big data
-MOqIiV_TUfUz5jx7IEu,4,control,5,Big data
-MOqIiV_TUfUz5jx7IEu,5,recurso,5,Big data
-MOsVmvcw5WBmwoSB-aB,1,red,10,Inteligencia artificial
-MOsVmvcw5WBmwoSB-aB,2,control,0,Inteligencia artificial
-MOsVmvcw5WBmwoSB-aB,3,dato,10,Inteligencia artificial
-MOsVmvcw5WBmwoSB-aB,4,tecnologia,10,Inteligencia artificial
-MOsVmvcw5WBmwoSB-aB,5,ciencia,10,Inteligencia artificial
-MOvJrusvVV4uLhlidgH,1,innovacion,9,Big data
-MOvJrusvVV4uLhlidgH,2,oportunidad,9,Big data
-MOvJrusvVV4uLhlidgH,3,privacidad,1,Big data
-MOvJrusvVV4uLhlidgH,4,procesamiento,5,Big data
-MOvJrusvVV4uLhlidgH,5,conocimiento,9,Big data
-MOx2s4RPCCi6muf8Oa6,1,dato,5,Big data
-MOx2s4RPCCi6muf8Oa6,2,vida,5,Big data
-MOx2s4RPCCi6muf8Oa6,3,persona,5,Big data
-MOx2s4RPCCi6muf8Oa6,4,historia,5,Big data
-MOx2s4RPCCi6muf8Oa6,5,historial,5,Big data
-MOxAjR19cQYVv8e92I_,1,informacion,10,Big data
-MOxAjR19cQYVv8e92I_,2,concentaracion,10,Big data
-MOxAjR19cQYVv8e92I_,3,manipulacion,0,Big data
-MOxAjR19cQYVv8e92I_,4,targeting,10,Big data
-MOxAjR19cQYVv8e92I_,5,estatadistica,10,Big data
-MOyXrvJ1mL5fnXfpHbD,1,robot,2,Inteligencia artificial
-MOyXrvJ1mL5fnXfpHbD,2,algoriter,3,Inteligencia artificial
-MOyXrvJ1mL5fnXfpHbD,3,programacion,4,Inteligencia artificial
-MOyXrvJ1mL5fnXfpHbD,4,deshumanizacion,0,Inteligencia artificial
-MOyXrvJ1mL5fnXfpHbD,5,dominio,1,Inteligencia artificial
-MOyi9eXl9hl3BkETQsV,1,control,0,Big data
-MOyi9eXl9hl3BkETQsV,2,posesion,0,Big data
-MOyi9eXl9hl3BkETQsV,3,inseguridad,0,Big data
-MOyi9eXl9hl3BkETQsV,4,atraso,0,Big data
-MOyi9eXl9hl3BkETQsV,5,gatopardismo,0,Big data
-MP0JfUkhCLye9ojZooh,1,exclusion,10,Inteligencia artificial
-MP0JfUkhCLye9ojZooh,2,progreso,5,Inteligencia artificial
-MP0JfUkhCLye9ojZooh,3,ciencia,1,Inteligencia artificial
-MP0JfUkhCLye9ojZooh,4,ciencia,2,Inteligencia artificial
-MP0JfUkhCLye9ojZooh,5,comunidad,2,Inteligencia artificial
-MP1nHo1kV4kVwPY4gwP,1,espia,0,Big data
-MP1nHo1kV4kVwPY4gwP,2,privacidad,0,Big data
-MP1nHo1kV4kVwPY4gwP,3,violento,0,Big data
-MP1nHo1kV4kVwPY4gwP,4,manipulacion,0,Big data
-MP1nHo1kV4kVwPY4gwP,5,descolonizacion,10,Big data
-MP25kaF20LiPNuU9RmD,1,tecnologia,5,Inteligencia artificial
-MP25kaF20LiPNuU9RmD,2,hombre,5,Inteligencia artificial
-MP25kaF20LiPNuU9RmD,3,etica,5,Inteligencia artificial
-MP25kaF20LiPNuU9RmD,4,creacion,5,Inteligencia artificial
-MP25kaF20LiPNuU9RmD,5,presente,5,Inteligencia artificial
-MP2NvbjNPxfczRGLSe6,1,progreso,10,Inteligencia artificial
-MP2NvbjNPxfczRGLSe6,2,innovacion,10,Inteligencia artificial
-MP2NvbjNPxfczRGLSe6,3,desafio,10,Inteligencia artificial
-MP2NvbjNPxfczRGLSe6,4,intuicion,10,Inteligencia artificial
-MP2NvbjNPxfczRGLSe6,5,creatividad,10,Inteligencia artificial
-MP3pCIMRwYub8ayM8i2,1,tecnologia,10,Inteligencia artificial
-MP3pCIMRwYub8ayM8i2,2,avance,9,Inteligencia artificial
-MP3pCIMRwYub8ayM8i2,3,estudiar,10,Inteligencia artificial
-MP3pCIMRwYub8ayM8i2,4,oportunidad,10,Inteligencia artificial
-MP3pCIMRwYub8ayM8i2,5,ciencia,10,Inteligencia artificial
-MP4gH2anX1rrzXAzI5k,1,info,7,Big data
-MP4gH2anX1rrzXAzI5k,2,mundo,7,Big data
-MP4gH2anX1rrzXAzI5k,3,internet,3,Big data
-MP4gH2anX1rrzXAzI5k,4,foto,7,Big data
-MP4gH2anX1rrzXAzI5k,5,ciencia,8,Big data
-MP5ieLpJ4j9qSa7xBNt,1,bigdata,10,Inteligencia artificial
-MP5ieLpJ4j9qSa7xBNt,2,ciencia,7,Inteligencia artificial
-MP5ieLpJ4j9qSa7xBNt,3,tecnologia,7,Inteligencia artificial
-MP5ieLpJ4j9qSa7xBNt,4,sistema,7,Inteligencia artificial
-MP5ieLpJ4j9qSa7xBNt,5,algoritmo,9,Inteligencia artificial
-MPm4v8RRhQ9vNcibwPA,1,base_dato,10,Big data
-MPm4v8RRhQ9vNcibwPA,2,computadora,10,Big data
-MPm4v8RRhQ9vNcibwPA,3,memoria,10,Big data
-MPm4v8RRhQ9vNcibwPA,4,placo_madre,10,Big data
-MPm4v8RRhQ9vNcibwPA,5,virus,10,Big data
-MRWI3eL-7jdzgV1VTY0,1,informacion,8,Big data
